,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
123,36,0.2,0.019767005183738723,29,294.0,0,1.0,0.12244897959183673,0.2
124,36,0.2,0.009981640653304036,29,294.0,0,1.0,0.12244897959183673,0.2
125,36,0.2,0.01611586624404629,29,294.0,0,1.0,0.12244897959183673,0.2
126,36,0.2,0.012525077340626245,29,294.0,0,1.0,0.12244897959183673,0.2
127,36,0.2,0.00013075084036212603,29,294.0,0,1.0,0.12244897959183673,0.2
128,36,0.2,0.013717578604389408,29,294.0,0,1.0,0.12244897959183673,0.2
129,36,0.2,0.016523726295492286,29,294.0,0,1.0,0.12244897959183673,0.2
130,36,0.2,0.020998305817930163,29,294.0,0,1.0,0.12244897959183673,0.2
131,36,0.2,0.005358032430921256,29,294.0,1,1.0,0.12244897959183673,0.2
132,36,0.2,0.02396368425898973,29,294.0,0,1.0,0.12244897959183673,0.2
133,36,0.2,0.017966477448812024,29,294.0,0,1.0,0.12244897959183673,0.2
134,36,0.2,0.028273034742760356,29,294.0,0,1.0,0.12244897959183673,0.2
135,36,0.2,0.014748722511024243,29,294.0,0,1.0,0.12244897959183673,0.2
136,36,0.2,0.023374893023523413,29,294.0,0,1.0,0.12244897959183673,0.2
137,36,0.2,0.019035150868144696,29,294.0,0,1.0,0.12244897959183673,0.2
138,36,0.2,0.027937307054615612,29,294.0,0,1.0,0.12244897959183673,0.2
139,36,0.2,0.03422885770957551,29,294.0,0,1.0,0.12244897959183673,0.2
140,36,0.2,0.02249647934200949,29,294.0,0,1.0,0.12244897959183673,0.2
141,36,0.2,0.004675723899321221,29,294.0,0,1.0,0.12244897959183673,0.2
142,36,0.2,0.024869085049056577,29,294.0,0,1.0,0.12244897959183673,0.2
143,36,0.2,0.021164647379816298,29,294.0,0,1.0,0.12244897959183673,0.2
144,36,0.2,0.03588804029037626,29,294.0,0,1.0,0.12244897959183673,0.2
145,36,0.2,0.009778184226679754,29,294.0,0,1.0,0.12244897959183673,0.2
146,36,0.2,0.02408626568018829,29,294.0,0,1.0,0.12244897959183673,0.2
147,36,0.2,0.028276053167723247,29,294.0,0,1.0,0.12244897959183673,0.2
148,36,0.2,0.01110347177225196,29,294.0,0,1.0,0.12244897959183673,0.2
149,36,0.2,0.006295228900927374,29,294.0,0,1.0,0.12244897959183673,0.2
150,36,0.30000000000000004,0.013554826184998703,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
151,36,0.30000000000000004,0.01767959951059689,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
152,36,0.30000000000000004,0.003936961318353638,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
153,36,0.30000000000000004,0.008591952910265821,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
154,36,0.30000000000000004,0.022861092834593477,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
155,36,0.30000000000000004,0.0034663599498578057,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
156,36,0.30000000000000004,0.015015623717142101,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
157,36,0.30000000000000004,0.04938043991784272,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
158,36,0.30000000000000004,0.03166171555582073,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
159,36,0.30000000000000004,0.01946148090028474,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
160,36,0.30000000000000004,0.009122404465408462,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
161,36,0.30000000000000004,0.01985284095608872,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
162,36,0.30000000000000004,0.014915764281001331,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
163,36,0.30000000000000004,0.007127605333381193,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
164,36,0.30000000000000004,0.03579609481297738,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
165,36,0.30000000000000004,0.029571041314979923,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
166,36,0.30000000000000004,0.014246711933522449,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
167,36,0.30000000000000004,0.03374766738906193,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
