,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart
11034,30,0.5,0.0051456375680245525,15,19.0,0,6.0
11035,30,0.5,0.005224323895352656,15,19.0,0,6.0
11036,30,0.5,0.001110134409736896,15,19.0,1,6.0
11037,30,0.5,0.005484255200883359,15,19.0,0,6.0
11038,30,0.5,0.003657242322519183,15,19.0,0,6.0
11039,30,0.5,0.006012656029079078,15,19.0,0,6.0
11040,30,0.5,0.004655156301496044,15,19.0,0,6.0
11041,30,0.5,0.005276522058205391,15,19.0,0,6.0
11042,30,0.5,0.0040658511981669365,15,19.0,0,6.0
11043,30,0.5,0.0033318772997751323,15,19.0,0,6.0
11044,30,0.5,0.004013041585783417,15,19.0,0,6.0
11045,30,0.5,0.0033463920978206163,15,19.0,0,6.0
11046,30,0.5,0.005142673233196837,15,19.0,0,6.0
11047,30,0.5,0.0055747155010196225,15,19.0,0,6.0
11048,30,0.5,0.0037513503910311385,15,19.0,0,6.0
11049,30,0.5,0.0030218934876866665,15,19.0,0,6.0
11050,30,0.6000000000000001,0.0050664218269493855,12,94.0,0,1.0
11051,30,0.6000000000000001,0.002465116541423451,12,94.0,0,1.0
11052,30,0.6000000000000001,0.0037757966933614773,12,94.0,0,1.0
11053,30,0.6000000000000001,0.003634000026551343,12,94.0,0,1.0
11054,30,0.6000000000000001,0.001569411370893059,12,94.0,0,1.0
11055,30,0.6000000000000001,0.002069317693903172,12,94.0,0,1.0
11056,30,0.6000000000000001,0.004964873378502266,12,94.0,0,1.0
11057,30,0.6000000000000001,0.005426650669306032,12,94.0,0,1.0
11058,30,0.6000000000000001,0.004839468741769992,12,94.0,0,1.0
11059,30,0.6000000000000001,0.006065568209846384,12,94.0,0,1.0
11060,30,0.6000000000000001,0.0039250940259663025,12,94.0,0,1.0
11061,30,0.6000000000000001,0.0029906729993399717,12,94.0,0,1.0
11062,30,0.6000000000000001,0.005021477697806254,12,94.0,0,1.0
11063,30,0.6000000000000001,0.0046790255367940015,12,94.0,0,1.0
11064,30,0.6000000000000001,0.004092765803991982,12,94.0,0,1.0
11065,30,0.6000000000000001,0.004948097617277658,12,94.0,0,1.0
11066,30,0.6000000000000001,0.004457468437457313,12,94.0,0,1.0
11067,30,0.6000000000000001,0.0037302853607141806,12,94.0,0,1.0
11068,30,0.6000000000000001,0.002706764173609044,12,94.0,0,1.0
11069,30,0.6000000000000001,0.004177323091552609,12,94.0,0,1.0
11070,30,0.6000000000000001,0.0023679344378612077,12,94.0,0,1.0
11071,30,0.6000000000000001,0.0045386818451627065,12,94.0,0,1.0
11072,30,0.6000000000000001,0.005281316414615045,12,94.0,0,1.0
11073,30,0.6000000000000001,0.0033778473138506016,12,94.0,0,1.0
11074,30,0.6000000000000001,0.0022286302580248885,12,94.0,0,1.0
11075,30,0.6000000000000001,0.0043403831082166056,12,94.0,0,1.0
11076,30,0.6000000000000001,0.004282150800459683,12,94.0,0,1.0
11077,30,0.6000000000000001,0.003894294084931471,12,94.0,0,1.0
11078,30,0.6000000000000001,0.005597513266874965,12,94.0,0,1.0
11079,30,0.6000000000000001,0.003961273516590147,12,94.0,0,1.0
11080,30,0.6000000000000001,0.005346030251034861,12,94.0,0,1.0
11081,30,0.6000000000000001,0.0042985052107598065,12,94.0,0,1.0
11082,30,0.6000000000000001,0.004725822326417273,12,94.0,0,1.0
11083,30,0.6000000000000001,0.0037846468127353816,12,94.0,0,1.0
11084,30,0.6000000000000001,0.0034260678589422833,12,94.0,0,1.0
11085,30,0.6000000000000001,0.003196872100249437,12,94.0,0,1.0
11086,30,0.6000000000000001,0.004277527114631918,12,94.0,0,1.0
11087,30,0.6000000000000001,0.003112534476361284,12,94.0,0,1.0
11088,30,0.6000000000000001,0.00253253916287266,12,94.0,0,1.0
11089,30,0.6000000000000001,0.002983949777101924,12,94.0,0,1.0
11090,30,0.6000000000000001,0.0031941940147757197,12,94.0,0,1.0
11091,30,0.6000000000000001,0.004554484705756479,12,94.0,0,1.0
11092,30,0.6000000000000001,0.004816472320183229,12,94.0,0,1.0
11093,30,0.6000000000000001,0.0037307770877391677,12,94.0,0,1.0
11094,30,0.6000000000000001,0.00409740533647851,12,94.0,0,1.0
11095,30,0.6000000000000001,0.0038207357585313684,12,94.0,0,1.0
11096,30,0.6000000000000001,0.003765057905431135,12,94.0,0,1.0
11097,30,0.6000000000000001,0.004663326457471917,12,94.0,0,1.0
11098,30,0.6000000000000001,0.003021717781948041,12,94.0,0,1.0
11099,30,0.6000000000000001,0.0043413433525436584,12,94.0,0,1.0
11100,30,0.6000000000000001,0.0019010074907994945,12,61.0,1,2.0
11101,30,0.6000000000000001,0.005082319723900497,12,61.0,0,2.0
11102,30,0.6000000000000001,0.0009810335885118981,12,61.0,1,2.0
11103,30,0.6000000000000001,0.0005979876328646161,12,61.0,1,2.0
11104,30,0.6000000000000001,0.003982348807540781,12,61.0,0,2.0
11105,30,0.6000000000000001,0.004615930150786651,12,61.0,0,2.0
11106,30,0.6000000000000001,0.0018426769907701201,12,61.0,0,2.0
11107,30,0.6000000000000001,0.004610134585451231,12,61.0,0,2.0
11108,30,0.6000000000000001,0.004842424204610896,12,61.0,0,2.0
11109,30,0.6000000000000001,0.005041249471489095,12,61.0,0,2.0
11110,30,0.6000000000000001,0.005430083728199087,12,61.0,0,2.0
11111,30,0.6000000000000001,0.0011897361984813948,12,61.0,1,2.0
11112,30,0.6000000000000001,0.005032393918786626,12,61.0,0,2.0
11113,30,0.6000000000000001,0.004298817059569027,12,61.0,0,2.0
11114,30,0.6000000000000001,0.0008123917404330994,12,61.0,1,2.0
11115,30,0.6000000000000001,0.003956552794282531,12,61.0,0,2.0
11116,30,0.6000000000000001,0.004846965444982865,12,61.0,0,2.0
11117,30,0.6000000000000001,0.004277757178890451,12,61.0,0,2.0
11118,30,0.6000000000000001,0.004939592768212098,12,61.0,0,2.0
11119,30,0.6000000000000001,0.002980385767859195,12,61.0,0,2.0
11120,30,0.6000000000000001,0.0027020607508713157,12,61.0,0,2.0
11121,30,0.6000000000000001,0.003526800098241245,12,61.0,0,2.0
11122,30,0.6000000000000001,0.005570248996799365,12,61.0,0,2.0
11123,30,0.6000000000000001,0.0011533985226931942,12,61.0,1,2.0
11124,30,0.6000000000000001,0.005303036477784628,12,61.0,0,2.0
11125,30,0.6000000000000001,0.0035473721749040843,12,61.0,0,2.0
11126,30,0.6000000000000001,0.0013036814499544358,12,61.0,1,2.0
11127,30,0.6000000000000001,0.003341693791716782,12,61.0,0,2.0
11128,30,0.6000000000000001,0.000376875427034129,12,61.0,1,2.0
11129,30,0.6000000000000001,0.004707771149068951,12,61.0,0,2.0
11130,30,0.6000000000000001,0.0007883108226939273,12,61.0,1,2.0
11131,30,0.6000000000000001,0.005100776428379805,12,61.0,0,2.0
11132,30,0.6000000000000001,0.0015591841082080449,12,61.0,1,2.0
11133,30,0.6000000000000001,0.005440745395929758,12,61.0,0,2.0
11134,30,0.6000000000000001,0.0030317123095746634,12,61.0,0,2.0
11135,30,0.6000000000000001,0.0033939411849133183,12,61.0,0,2.0
11136,30,0.6000000000000001,0.004244471740580513,12,61.0,0,2.0
11137,30,0.6000000000000001,0.003175976426646576,12,61.0,0,2.0
11138,30,0.6000000000000001,0.004487141475697953,12,61.0,0,2.0
11139,30,0.6000000000000001,0.003628436104185173,12,61.0,0,2.0
11140,30,0.6000000000000001,0.005342647483400964,12,61.0,0,2.0
11141,30,0.6000000000000001,0.003099907693348669,12,61.0,0,2.0
11142,30,0.6000000000000001,0.0008825616693045601,12,61.0,1,2.0
11143,30,0.6000000000000001,0.0029666949688984534,12,61.0,0,2.0
11144,30,0.6000000000000001,0.003998182543244022,12,61.0,0,2.0
11145,30,0.6000000000000001,0.003651374785410111,12,61.0,0,2.0
11146,30,0.6000000000000001,0.005870643623093086,12,61.0,0,2.0
11147,30,0.6000000000000001,0.0018928834394552618,12,61.0,0,2.0
11148,30,0.6000000000000001,0.0046260448444165325,12,61.0,0,2.0
11149,30,0.6000000000000001,0.0051044873371598465,12,61.0,0,2.0
11150,30,0.6000000000000001,0.004296317975708175,12,48.0,0,3.0
11151,30,0.6000000000000001,0.004730035688361611,12,48.0,0,3.0
11152,30,0.6000000000000001,0.002629296629498512,12,48.0,0,3.0
11153,30,0.6000000000000001,0.0010571232049985946,12,48.0,1,3.0
11154,30,0.6000000000000001,0.004227041658671271,12,48.0,0,3.0
11155,30,0.6000000000000001,0.0010058935833382465,12,48.0,1,3.0
11156,30,0.6000000000000001,0.0026452273630520606,12,48.0,0,3.0
11157,30,0.6000000000000001,0.0028435976104129734,12,48.0,0,3.0
11158,30,0.6000000000000001,0.003175541931278336,12,48.0,0,3.0
11159,30,0.6000000000000001,0.0010104891935101001,12,48.0,1,3.0
11160,30,0.6000000000000001,0.004222394352211056,12,48.0,0,3.0
11161,30,0.6000000000000001,0.0016838452386016556,12,48.0,0,3.0
11162,30,0.6000000000000001,0.004596621992102645,12,48.0,0,3.0
11163,30,0.6000000000000001,0.004121978833555695,12,48.0,0,3.0
11164,30,0.6000000000000001,0.0024566133656857003,12,48.0,0,3.0
11165,30,0.6000000000000001,0.002977549738994001,12,48.0,0,3.0
11166,30,0.6000000000000001,0.004417941163282535,12,48.0,0,3.0
11167,30,0.6000000000000001,0.003003146244074495,12,48.0,0,3.0
11168,30,0.6000000000000001,0.0007467174858558356,12,48.0,1,3.0
11169,30,0.6000000000000001,0.0046144246599229,12,48.0,0,3.0
11170,30,0.6000000000000001,0.0007634828939418192,12,48.0,1,3.0
11171,30,0.6000000000000001,0.005543245858282475,12,48.0,0,3.0
11172,30,0.6000000000000001,0.003666907573810052,12,48.0,0,3.0
11173,30,0.6000000000000001,0.004419894404099622,12,48.0,0,3.0
11174,30,0.6000000000000001,0.005380098730711991,12,48.0,0,3.0
11175,30,0.6000000000000001,0.005332749823904304,12,48.0,0,3.0
11176,30,0.6000000000000001,0.0009918118011742472,12,48.0,1,3.0
11177,30,0.6000000000000001,0.001232512357245058,12,48.0,1,3.0
11178,30,0.6000000000000001,0.004074892519334905,12,48.0,0,3.0
11179,30,0.6000000000000001,0.0036836307559758863,12,48.0,0,3.0
11180,30,0.6000000000000001,0.004180087023124224,12,48.0,0,3.0
11181,30,0.6000000000000001,0.004514998829563299,12,48.0,0,3.0
11182,30,0.6000000000000001,0.003613916501071457,12,48.0,0,3.0
11183,30,0.6000000000000001,0.0013917864634320487,12,48.0,1,3.0
11184,30,0.6000000000000001,0.004359709113801569,12,48.0,0,3.0
11185,30,0.6000000000000001,0.001224620650662811,12,48.0,1,3.0
11186,30,0.6000000000000001,0.004777225734125312,12,48.0,0,3.0
11187,30,0.6000000000000001,0.004333350271706449,12,48.0,0,3.0
11188,30,0.6000000000000001,0.0011569019854780205,12,48.0,1,3.0
11189,30,0.6000000000000001,0.0010839406672496776,12,48.0,1,3.0
11190,30,0.6000000000000001,0.00325717277737525,12,48.0,0,3.0
11191,30,0.6000000000000001,0.0031726811594769977,12,48.0,0,3.0
11192,30,0.6000000000000001,0.005252315978087285,12,48.0,0,3.0
11193,30,0.6000000000000001,0.003074715600525302,12,48.0,0,3.0
11194,30,0.6000000000000001,0.0013192885728690318,12,48.0,1,3.0
11195,30,0.6000000000000001,0.000871908952353978,12,48.0,1,3.0
11196,30,0.6000000000000001,0.005183876447891422,12,48.0,0,3.0
11197,30,0.6000000000000001,0.004161650123204352,12,48.0,0,3.0
11198,30,0.6000000000000001,0.001809597458129919,12,48.0,0,3.0
11199,30,0.6000000000000001,0.0028735384986233736,12,48.0,0,3.0
11200,30,0.6000000000000001,0.00350811954111907,12,30.0,0,4.0
11201,30,0.6000000000000001,0.0013062532664434856,12,30.0,1,4.0
11202,30,0.6000000000000001,0.0037759649759816494,12,30.0,0,4.0
11203,30,0.6000000000000001,0.0032156256142213957,12,30.0,0,4.0
11204,30,0.6000000000000001,0.004201166950655311,12,30.0,0,4.0
11205,30,0.6000000000000001,0.005038090839938891,12,30.0,0,4.0
11206,30,0.6000000000000001,0.004278259236026427,12,30.0,0,4.0
11207,30,0.6000000000000001,0.0036056569002583805,12,30.0,0,4.0
11208,30,0.6000000000000001,0.00403164408376111,12,30.0,0,4.0
11209,30,0.6000000000000001,0.0035620934214553035,12,30.0,0,4.0
11210,30,0.6000000000000001,0.002788075573604276,12,30.0,0,4.0
11211,30,0.6000000000000001,0.003965944421583378,12,30.0,0,4.0
11212,30,0.6000000000000001,0.0011780596983841374,12,30.0,1,4.0
11213,30,0.6000000000000001,0.0038892360281073124,12,30.0,0,4.0
11214,30,0.6000000000000001,0.0027584187820217654,12,30.0,0,4.0
11215,30,0.6000000000000001,0.00341111849578124,12,30.0,0,4.0
11216,30,0.6000000000000001,0.0035723443806483512,12,30.0,0,4.0
11217,30,0.6000000000000001,0.0013333383962621514,12,30.0,1,4.0
11218,30,0.6000000000000001,0.005554907414918486,12,30.0,0,4.0
11219,30,0.6000000000000001,0.004284737896961266,12,30.0,0,4.0
11220,30,0.6000000000000001,0.002510287794011745,12,30.0,0,4.0
11221,30,0.6000000000000001,0.004574326447735255,12,30.0,0,4.0
11222,30,0.6000000000000001,0.005712087052917703,12,30.0,0,4.0
11223,30,0.6000000000000001,0.0011905414551676707,12,30.0,1,4.0
11224,30,0.6000000000000001,0.005420208588509334,12,30.0,0,4.0
11225,30,0.6000000000000001,0.0042186280222563655,12,30.0,0,4.0
11226,30,0.6000000000000001,0.004325228874582865,12,30.0,0,4.0
11227,30,0.6000000000000001,0.0008152150210178621,12,30.0,1,4.0
11228,30,0.6000000000000001,0.0033499722286000067,12,30.0,0,4.0
11229,30,0.6000000000000001,0.004221601229614236,12,30.0,0,4.0
11230,30,0.6000000000000001,0.004184682896786418,12,30.0,0,4.0
11231,30,0.6000000000000001,0.004425161457144222,12,30.0,0,4.0
11232,30,0.6000000000000001,0.004932670401764705,12,30.0,0,4.0
11233,30,0.6000000000000001,0.004067511322596529,12,30.0,0,4.0
11234,30,0.6000000000000001,0.0031866211799217448,12,30.0,0,4.0
11235,30,0.6000000000000001,0.004575453567402965,12,30.0,0,4.0
11236,30,0.6000000000000001,0.002575880940255626,12,30.0,0,4.0
11237,30,0.6000000000000001,0.0031018281654835445,12,30.0,0,4.0
11238,30,0.6000000000000001,0.003938570289785948,12,30.0,0,4.0
11239,30,0.6000000000000001,0.005416952154024379,12,30.0,0,4.0
11240,30,0.6000000000000001,0.004999945538915029,12,30.0,0,4.0
11241,30,0.6000000000000001,0.0041753991108304245,12,30.0,0,4.0
11242,30,0.6000000000000001,0.005180424655342963,12,30.0,0,4.0
11243,30,0.6000000000000001,0.004344015688272362,12,30.0,0,4.0
11244,30,0.6000000000000001,0.004315445842257848,12,30.0,0,4.0
11245,30,0.6000000000000001,0.0007224600927450142,12,30.0,1,4.0
11246,30,0.6000000000000001,0.0011619147541628294,12,30.0,1,4.0
11247,30,0.6000000000000001,0.004665509321882033,12,30.0,0,4.0
11248,30,0.6000000000000001,0.0053292041124571865,12,30.0,0,4.0
11249,30,0.6000000000000001,0.0008507009405316901,12,30.0,1,4.0
11250,30,0.6000000000000001,0.004406459990606293,12,23.0,0,5.0
11251,30,0.6000000000000001,0.0034916768032520196,12,23.0,0,5.0
11252,30,0.6000000000000001,0.004234370651354125,12,23.0,0,5.0
11253,30,0.6000000000000001,0.002893650706507267,12,23.0,0,5.0
11254,30,0.6000000000000001,0.004309875737760427,12,23.0,0,5.0
11255,30,0.6000000000000001,0.0035287766563452116,12,23.0,0,5.0
11256,30,0.6000000000000001,0.0006951674397147611,12,23.0,1,5.0
11257,30,0.6000000000000001,0.004386124084678533,12,23.0,0,5.0
11258,30,0.6000000000000001,0.0044253496568641415,12,23.0,0,5.0
11259,30,0.6000000000000001,0.001059408475438256,12,23.0,1,5.0
11260,30,0.6000000000000001,0.0012834308078887025,12,23.0,1,5.0
11261,30,0.6000000000000001,0.0038732485401351546,12,23.0,0,5.0
11262,30,0.6000000000000001,0.004108839884207849,12,23.0,0,5.0
11263,30,0.6000000000000001,0.0034765305617282527,12,23.0,0,5.0
11264,30,0.6000000000000001,0.004009235673297584,12,23.0,0,5.0
11265,30,0.6000000000000001,0.0018939604881762495,12,23.0,0,5.0
11266,30,0.6000000000000001,0.001214017190565686,12,23.0,1,5.0
11267,30,0.6000000000000001,0.0030233814708910955,12,23.0,0,5.0
11268,30,0.6000000000000001,0.0013650751680590878,12,23.0,1,5.0
11269,30,0.6000000000000001,0.0033761238408575034,12,23.0,0,5.0
11270,30,0.6000000000000001,0.001034801170801125,12,23.0,1,5.0
11271,30,0.6000000000000001,0.0027538634739665557,12,23.0,0,5.0
11272,30,0.6000000000000001,0.0012278419859348688,12,23.0,1,5.0
11273,30,0.6000000000000001,0.003894711498167114,12,23.0,0,5.0
11274,30,0.6000000000000001,0.002341569525653231,12,23.0,0,5.0
11275,30,0.6000000000000001,0.0010174249615285402,12,23.0,1,5.0
11276,30,0.6000000000000001,0.0012116729277872607,12,23.0,1,5.0
11277,30,0.6000000000000001,0.004316501225942737,12,23.0,0,5.0
11278,30,0.6000000000000001,0.0033526978567006704,12,23.0,0,5.0
11279,30,0.6000000000000001,0.0034477183316405924,12,23.0,0,5.0
11280,30,0.6000000000000001,0.00130818156127957,12,23.0,1,5.0
11281,30,0.6000000000000001,0.004975059795010339,12,23.0,0,5.0
11282,30,0.6000000000000001,0.004063757143496938,12,23.0,0,5.0
11283,30,0.6000000000000001,0.0014372579316895007,12,23.0,1,5.0
11284,30,0.6000000000000001,0.0037372489251451535,12,23.0,0,5.0
11285,30,0.6000000000000001,0.004861992336622878,12,23.0,0,5.0
11286,30,0.6000000000000001,0.0009964837407884786,12,23.0,1,5.0
11287,30,0.6000000000000001,0.004503365471470899,12,23.0,0,5.0
11288,30,0.6000000000000001,0.001893593016558559,12,23.0,0,5.0
11289,30,0.6000000000000001,0.0035900180425891826,12,23.0,0,5.0
11290,30,0.6000000000000001,0.004374346881357516,12,23.0,0,5.0
11291,30,0.6000000000000001,0.004553557512312123,12,23.0,0,5.0
11292,30,0.6000000000000001,0.0027563104915883097,12,23.0,0,5.0
11293,30,0.6000000000000001,0.003893861260049536,12,23.0,0,5.0
11294,30,0.6000000000000001,0.0014146409996640408,12,23.0,1,5.0
11295,30,0.6000000000000001,0.0029536742906128843,12,23.0,0,5.0
11296,30,0.6000000000000001,0.0009718477848110196,12,23.0,1,5.0
11297,30,0.6000000000000001,0.004250736427819812,12,23.0,0,5.0
11298,30,0.6000000000000001,0.0034283304696320904,12,23.0,0,5.0
11299,30,0.6000000000000001,0.0010445659912083072,12,23.0,1,5.0
11300,30,0.6000000000000001,0.003948815225038871,12,19.0,0,6.0
11301,30,0.6000000000000001,0.0012255085484359218,12,19.0,1,6.0
11302,30,0.6000000000000001,0.002113702974899767,12,19.0,0,6.0
11303,30,0.6000000000000001,0.004402227843882889,12,19.0,0,6.0
11304,30,0.6000000000000001,0.0037338310302840183,12,19.0,0,6.0
11305,30,0.6000000000000001,0.004983976913717214,12,19.0,0,6.0
11306,30,0.6000000000000001,0.0012869720985245747,12,19.0,1,6.0
11307,30,0.6000000000000001,0.0041218329533075915,12,19.0,0,6.0
11308,30,0.6000000000000001,0.004029144699889464,12,19.0,0,6.0
11309,30,0.6000000000000001,0.004078254973618134,12,19.0,0,6.0
11310,30,0.6000000000000001,0.004259166867856545,12,19.0,0,6.0
11311,30,0.6000000000000001,0.0050240560419179126,12,19.0,0,6.0
11312,30,0.6000000000000001,0.00074463518717513,12,19.0,1,6.0
11313,30,0.6000000000000001,0.0034858561593095194,12,19.0,0,6.0
11314,30,0.6000000000000001,0.004392933809490351,12,19.0,0,6.0
11315,30,0.6000000000000001,0.0048662178419361934,12,19.0,0,6.0
11316,30,0.6000000000000001,0.0045438073926455935,12,19.0,0,6.0
11317,30,0.6000000000000001,0.004292020206792646,12,19.0,0,6.0
11318,30,0.6000000000000001,0.0021402434430586315,12,19.0,0,6.0
11319,30,0.6000000000000001,0.0011099441717278835,12,19.0,1,6.0
11320,30,0.6000000000000001,0.004851435589063979,12,19.0,0,6.0
11321,30,0.6000000000000001,0.0015775752370065788,12,19.0,1,6.0
11322,30,0.6000000000000001,0.0008281082369740178,12,19.0,1,6.0
11323,30,0.6000000000000001,0.0010177960458745139,12,19.0,1,6.0
11324,30,0.6000000000000001,0.0009849638105152714,12,19.0,1,6.0
11325,30,0.6000000000000001,0.0031930990428418182,12,19.0,0,6.0
11326,30,0.6000000000000001,0.003458707148639273,12,19.0,0,6.0
11327,30,0.6000000000000001,0.0027044503388310437,12,19.0,0,6.0
11328,30,0.6000000000000001,0.0007561733139556659,12,19.0,1,6.0
11329,30,0.6000000000000001,0.0038969378675786093,12,19.0,0,6.0
11330,30,0.6000000000000001,0.004800936822064283,12,19.0,0,6.0
11331,30,0.6000000000000001,0.004509531049951887,12,19.0,0,6.0
11332,30,0.6000000000000001,0.003643871542214683,12,19.0,0,6.0
11333,30,0.6000000000000001,0.001363392816174508,12,19.0,1,6.0
11334,30,0.6000000000000001,0.0023154620571185225,12,19.0,0,6.0
11335,30,0.6000000000000001,0.004894383781147149,12,19.0,0,6.0
11336,30,0.6000000000000001,0.003592093097416371,12,19.0,0,6.0
11337,30,0.6000000000000001,0.0010050697804575015,12,19.0,1,6.0
11338,30,0.6000000000000001,0.004645482180038463,12,19.0,0,6.0
11339,30,0.6000000000000001,0.004193105763227956,12,19.0,0,6.0
11340,30,0.6000000000000001,0.003372157798523401,12,19.0,0,6.0
11341,30,0.6000000000000001,0.0023496600311448956,12,19.0,0,6.0
11342,30,0.6000000000000001,0.0035769430894226906,12,19.0,0,6.0
11343,30,0.6000000000000001,0.0012610358805108246,12,19.0,1,6.0
11344,30,0.6000000000000001,0.002089797689191264,12,19.0,0,6.0
11345,30,0.6000000000000001,0.0010290054661033499,12,19.0,1,6.0
11346,30,0.6000000000000001,0.002659711306992163,12,19.0,0,6.0
11347,30,0.6000000000000001,0.0011379119413333083,12,19.0,1,6.0
11348,30,0.6000000000000001,0.004469303935937807,12,19.0,0,6.0
11349,30,0.6000000000000001,0.004761322670638668,12,19.0,0,6.0
11350,30,0.7000000000000001,0.0029443151111598898,9,94.0,0,1.0
11351,30,0.7000000000000001,0.00277504313270327,9,94.0,0,1.0
11352,30,0.7000000000000001,0.003522010167582801,9,94.0,0,1.0
11353,30,0.7000000000000001,0.004487784917981963,9,94.0,0,1.0
11354,30,0.7000000000000001,0.004052576862330959,9,94.0,0,1.0
11355,30,0.7000000000000001,0.0039823058239071285,9,94.0,0,1.0
11356,30,0.7000000000000001,0.002758449449006939,9,94.0,0,1.0
11357,30,0.7000000000000001,0.0028750807388482347,9,94.0,0,1.0
11358,30,0.7000000000000001,0.0026105086056150695,9,94.0,0,1.0
11359,30,0.7000000000000001,0.0011508533777333518,9,94.0,0,1.0
11360,30,0.7000000000000001,0.0027688398155226723,9,94.0,0,1.0
11361,30,0.7000000000000001,0.0031122841644269927,9,94.0,0,1.0
11362,30,0.7000000000000001,0.0035133669388018873,9,94.0,0,1.0
11363,30,0.7000000000000001,0.002731408318576767,9,94.0,0,1.0
11364,30,0.7000000000000001,0.003341161785459401,9,94.0,0,1.0
11365,30,0.7000000000000001,0.0026736493610196588,9,94.0,0,1.0
11366,30,0.7000000000000001,0.0037559231531832937,9,94.0,0,1.0
11367,30,0.7000000000000001,0.002923716290034628,9,94.0,0,1.0
11368,30,0.7000000000000001,0.004072567482919176,9,94.0,0,1.0
11369,30,0.7000000000000001,0.004806007107120647,9,94.0,0,1.0
11370,30,0.7000000000000001,0.002509151391875908,9,94.0,0,1.0
11371,30,0.7000000000000001,0.001943330294605361,9,94.0,0,1.0
11372,30,0.7000000000000001,0.005112379170156722,9,94.0,0,1.0
11373,30,0.7000000000000001,0.00415383052557905,9,94.0,0,1.0
11374,30,0.7000000000000001,0.004268792412795097,9,94.0,0,1.0
11375,30,0.7000000000000001,0.0038612622538310992,9,94.0,0,1.0
11376,30,0.7000000000000001,0.003692060771769201,9,94.0,0,1.0
11377,30,0.7000000000000001,0.0031778025738248283,9,94.0,0,1.0
11378,30,0.7000000000000001,0.0031107495795296147,9,94.0,0,1.0
11379,30,0.7000000000000001,0.0020338349960097313,9,94.0,0,1.0
11380,30,0.7000000000000001,0.0043520888896845245,9,94.0,0,1.0
11381,30,0.7000000000000001,0.0031169026373979447,9,94.0,0,1.0
11382,30,0.7000000000000001,0.0025320795851346833,9,94.0,0,1.0
11383,30,0.7000000000000001,0.0032249079104386125,9,94.0,0,1.0
11384,30,0.7000000000000001,0.002586191732225296,9,94.0,0,1.0
11385,30,0.7000000000000001,0.0023439436495859,9,94.0,0,1.0
11386,30,0.7000000000000001,0.002641979547927664,9,94.0,0,1.0
11387,30,0.7000000000000001,0.0036358618743296267,9,94.0,0,1.0
11388,30,0.7000000000000001,0.004582540620352349,9,94.0,0,1.0
11389,30,0.7000000000000001,0.0038343278853598672,9,94.0,0,1.0
11390,30,0.7000000000000001,0.0028108041003946926,9,94.0,0,1.0
11391,30,0.7000000000000001,0.003815751332699624,9,94.0,0,1.0
11392,30,0.7000000000000001,0.003953665087553682,9,94.0,0,1.0
11393,30,0.7000000000000001,0.0018261566744215418,9,94.0,0,1.0
11394,30,0.7000000000000001,0.0026560874983134752,9,94.0,0,1.0
11395,30,0.7000000000000001,0.0018263709828848507,9,94.0,0,1.0
11396,30,0.7000000000000001,0.003082526081247039,9,94.0,0,1.0
11397,30,0.7000000000000001,0.004018002085979355,9,94.0,0,1.0
11398,30,0.7000000000000001,0.0013792889895856142,9,94.0,0,1.0
11399,30,0.7000000000000001,0.003959586225325884,9,94.0,0,1.0
11400,30,0.7000000000000001,0.0035081542307541236,9,61.0,0,2.0
11401,30,0.7000000000000001,0.0036519254055260575,9,61.0,0,2.0
11402,30,0.7000000000000001,0.0034000118059420714,9,61.0,0,2.0
11403,30,0.7000000000000001,0.002732064877098095,9,61.0,0,2.0
11404,30,0.7000000000000001,0.0009836180619348378,9,61.0,1,2.0
11405,30,0.7000000000000001,0.0034698908466733736,9,61.0,0,2.0
11406,30,0.7000000000000001,0.0011271020421409483,9,61.0,0,2.0
11407,30,0.7000000000000001,0.0006430475482392672,9,61.0,1,2.0
11408,30,0.7000000000000001,0.0005465192300368182,9,61.0,1,2.0
11409,30,0.7000000000000001,0.0032117309579087205,9,61.0,0,2.0
11410,30,0.7000000000000001,0.0008697147807850691,9,61.0,1,2.0
11411,30,0.7000000000000001,0.0010326776856739717,9,61.0,1,2.0
11412,30,0.7000000000000001,0.0007751887396560686,9,61.0,1,2.0
11413,30,0.7000000000000001,0.001826921642071877,9,61.0,0,2.0
11414,30,0.7000000000000001,0.002806676645906947,9,61.0,0,2.0
11415,30,0.7000000000000001,0.0033291293544643885,9,61.0,0,2.0
11416,30,0.7000000000000001,0.0027822212903246824,9,61.0,0,2.0
11417,30,0.7000000000000001,0.0005338411824738765,9,61.0,1,2.0
11418,30,0.7000000000000001,0.0005895808489055077,9,61.0,1,2.0
11419,30,0.7000000000000001,0.00312086849767812,9,61.0,0,2.0
11420,30,0.7000000000000001,0.0003482628761042328,9,61.0,1,2.0
11421,30,0.7000000000000001,0.0028863439084907405,9,61.0,0,2.0
11422,30,0.7000000000000001,0.000977062562508152,9,61.0,1,2.0
11423,30,0.7000000000000001,0.0006253061994255515,9,61.0,1,2.0
11424,30,0.7000000000000001,0.000816030454844241,9,61.0,1,2.0
11425,30,0.7000000000000001,0.0019849672833237575,9,61.0,0,2.0
11426,30,0.7000000000000001,0.001498918825412976,9,61.0,0,2.0
11427,30,0.7000000000000001,0.0009856341472537777,9,61.0,1,2.0
11428,30,0.7000000000000001,0.0032648355358432246,9,61.0,0,2.0
11429,30,0.7000000000000001,0.002855205673924832,9,61.0,0,2.0
