,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
44,36,0.0,0.010539280021073516,36,294.0,0,1.0,0.12244897959183673,0.0
45,36,0.0,0.021684068618786023,36,294.0,0,1.0,0.12244897959183673,0.0
46,36,0.0,0.011146420340202079,36,294.0,0,1.0,0.12244897959183673,0.0
47,36,0.0,0.02860290513637964,36,294.0,0,1.0,0.12244897959183673,0.0
48,36,0.0,0.025906234367256253,36,294.0,0,1.0,0.12244897959183673,0.0
49,36,0.0,0.06341553295085378,36,294.0,0,1.0,0.12244897959183673,0.0
50,36,0.1,0.035847159055348965,32,294.0,0,1.0,0.12244897959183673,0.1
51,36,0.1,0.05471158022927086,32,294.0,0,1.0,0.12244897959183673,0.1
52,36,0.1,0.024880084103928696,32,294.0,0,1.0,0.12244897959183673,0.1
53,36,0.1,0.020164227129207513,32,294.0,0,1.0,0.12244897959183673,0.1
54,36,0.1,0.01870415238178591,32,294.0,0,1.0,0.12244897959183673,0.1
55,36,0.1,0.004451981076183886,32,294.0,0,1.0,0.12244897959183673,0.1
56,36,0.1,0.020555949352466324,32,294.0,0,1.0,0.12244897959183673,0.1
57,36,0.1,0.016351066655873575,32,294.0,0,1.0,0.12244897959183673,0.1
58,36,0.1,0.013993311203087805,32,294.0,0,1.0,0.12244897959183673,0.1
59,36,0.1,0.03508726093637057,32,294.0,0,1.0,0.12244897959183673,0.1
60,36,0.1,0.023140957013546015,32,294.0,0,1.0,0.12244897959183673,0.1
61,36,0.1,0.011907820205975916,32,294.0,0,1.0,0.12244897959183673,0.1
62,36,0.1,0.040360807563345036,32,294.0,0,1.0,0.12244897959183673,0.1
63,36,0.1,0.008526557751584729,32,294.0,0,1.0,0.12244897959183673,0.1
64,36,0.1,0.027189826370219744,32,294.0,0,1.0,0.12244897959183673,0.1
65,36,0.1,0.004016837526229333,32,294.0,0,1.0,0.12244897959183673,0.1
66,36,0.1,0.028951623683621308,32,294.0,0,1.0,0.12244897959183673,0.1
67,36,0.1,0.0005560590322161163,32,294.0,0,1.0,0.12244897959183673,0.1
68,36,0.1,0.013624301625084656,32,294.0,0,1.0,0.12244897959183673,0.1
69,36,0.1,0.021783273147806703,32,294.0,0,1.0,0.12244897959183673,0.1
70,36,0.1,0.011127856260603253,32,294.0,0,1.0,0.12244897959183673,0.1
71,36,0.1,0.014065128313505482,32,294.0,0,1.0,0.12244897959183673,0.1
72,36,0.1,0.03618875131767141,32,294.0,0,1.0,0.12244897959183673,0.1
73,36,0.1,0.0347183948771172,32,294.0,0,1.0,0.12244897959183673,0.1
74,36,0.1,0.0060893285790905305,32,294.0,0,1.0,0.12244897959183673,0.1
75,36,0.1,0.012921331837445676,32,294.0,0,1.0,0.12244897959183673,0.1
76,36,0.1,0.04269809320151596,32,294.0,0,1.0,0.12244897959183673,0.1
77,36,0.1,0.01086717462166989,32,294.0,0,1.0,0.12244897959183673,0.1
78,36,0.1,0.009262790749395067,32,294.0,0,1.0,0.12244897959183673,0.1
79,36,0.1,0.015374074734976317,32,294.0,0,1.0,0.12244897959183673,0.1
80,36,0.1,0.020802237988433586,32,294.0,0,1.0,0.12244897959183673,0.1
81,36,0.1,0.012487181401888203,32,294.0,0,1.0,0.12244897959183673,0.1
82,36,0.1,0.023539054678388183,32,294.0,0,1.0,0.12244897959183673,0.1
